index,protID,geneID,geneName
9908,9606.ENSP00000376827,ENSG00000011143,MKS1
9909,9606.ENSP00000376848,ENSG00000175785,PRIMA1
9910,9606.ENSP00000376849,ENSG00000137757,CASP5
9911,9606.ENSP00000376855,ENSG00000175497,DPP10
9912,9606.ENSP00000376865,ENSG00000170962,PDGFD
9913,9606.ENSP00000376871,ENSG00000144134,RABL2A
9914,9606.ENSP00000376886,ENSG00000243678,NME2
9915,9606.ENSP00000376889,ENSG00000011052,NME1-NME2
9916,9606.ENSP00000376899,ENSG00000134247,PTGFRN
9917,9606.ENSP00000376914,,
9918,9606.ENSP00000376921,ENSG00000196358,NTNG2
9919,9606.ENSP00000376943,ENSG00000153094,BCL2L11
9920,9606.ENSP00000376945,ENSG00000132004,FBXW9
9921,9606.ENSP00000376946,ENSG00000179941,BBS10
9922,9606.ENSP00000376952,ENSG00000154920,EME1
9923,9606.ENSP00000376965,ENSG00000066427,ATXN3
9924,9606.ENSP00000377007,ENSG00000166451,CENPN
9925,9606.ENSP00000377015,ENSG00000073921,PICALM
9926,9606.ENSP00000377040,ENSG00000008311,AASS
9927,9606.ENSP00000377047,ENSG00000106278,PTPRZ1
9928,9606.ENSP00000377055,ENSG00000137509,PRCP
9929,9606.ENSP00000377061,ENSG00000114554,PLXNA1
9930,9606.ENSP00000377080,ENSG00000184517,ZFP1
9931,9606.ENSP00000377083,ENSG00000144908,ALDH1L1
9932,9606.ENSP00000377148,ENSG00000166747,AP1G1
9933,9606.ENSP00000377192,ENSG00000160211,G6PD
9934,9606.ENSP00000377218,ENSG00000168310,IRF2
9935,9606.ENSP00000377233,ENSG00000186635,ARAP1
9936,9606.ENSP00000377252,,
9937,9606.ENSP00000377262,ENSG00000135250,SRPK2
9938,9606.ENSP00000377265,ENSG00000008196,TFAP2B
9939,9606.ENSP00000377280,ENSG00000164117,FBXO8
9940,9606.ENSP00000377298,ENSG00000137497,NUMA1
9941,9606.ENSP00000377370,ENSG00000144847,IGSF11
9942,9606.ENSP00000377372,ENSG00000172020,GAP43
9943,9606.ENSP00000377374,ENSG00000113719,ERGIC1
9944,9606.ENSP00000377380,ENSG00000123329,ARHGAP9
9945,9606.ENSP00000377381,ENSG00000168246,UBTD2
9946,9606.ENSP00000377384,ENSG00000131470,PSMC3IP
9947,9606.ENSP00000377390,ENSG00000110075,PPP6R3
9948,9606.ENSP00000377401,ENSG00000157593,SLC35B2
9949,9606.ENSP00000377409,ENSG00000168878,SFTPB
9950,9606.ENSP00000377446,ENSG00000163541,SUCLG1
9951,9606.ENSP00000377486,ENSG00000115364,MRPL19
9952,9606.ENSP00000377492,ENSG00000072571,HMMR
9953,9606.ENSP00000377496,ENSG00000102977,ACD
9954,9606.ENSP00000377527,ENSG00000173599,PC
9955,9606.ENSP00000377549,ENSG00000170231,FABP6
9956,9606.ENSP00000377566,ENSG00000102890,ELMO3
9957,9606.ENSP00000377570,ENSG00000131737,KRT34
9958,9606.ENSP00000377617,ENSG00000065911,MTHFD2
9959,9606.ENSP00000377640,ENSG00000114391,RPL24
9960,9606.ENSP00000377655,ENSG00000138468,SENP7
9961,9606.ENSP00000377665,ENSG00000165219,GAPVD1
9962,9606.ENSP00000377686,ENSG00000008838,MED24
9963,9606.ENSP00000377696,ENSG00000114021,NIT2
9964,9606.ENSP00000377717,ENSG00000064225,ST3GAL6
9965,9606.ENSP00000377721,ENSG00000185551,NR2F2
9966,9606.ENSP00000377751,ENSG00000153130,SCOC
9967,9606.ENSP00000377771,ENSG00000213445,SIPA1
9968,9606.ENSP00000377783,ENSG00000184500,PROS1
9969,9606.ENSP00000377789,ENSG00000171992,SYNPO
9970,9606.ENSP00000377793,ENSG00000198901,PRC1
9971,9606.ENSP00000377799,ENSG00000179626,OR6C4
9972,9606.ENSP00000377801,ENSG00000166965,RCCD1
9973,9606.ENSP00000377833,ENSG00000196975,ANXA4
9974,9606.ENSP00000377836,ENSG00000147257,GPC3
9975,9606.ENSP00000377840,ENSG00000067191,CACNB1
9976,9606.ENSP00000377854,ENSG00000106852,LHX6
9977,9606.ENSP00000377865,ENSG00000125691,RPL23
9978,9606.ENSP00000377867,ENSG00000134602,STK26
9979,9606.ENSP00000377878,ENSG00000135390,ATP5G2
9980,9606.ENSP00000377892,ENSG00000100650,SRSF5
9981,9606.ENSP00000377900,ENSG00000182333,LIPF
9982,9606.ENSP00000377910,,
9983,9606.ENSP00000377914,ENSG00000005194,CIAPIN1
9984,9606.ENSP00000377934,ENSG00000166813,KIF7
9985,9606.ENSP00000377941,ENSG00000072110,ACTN1
9986,9606.ENSP00000377944,ENSG00000156697,UTP14A
9987,9606.ENSP00000377947,ENSG00000172819,RARG
9988,9606.ENSP00000377948,ENSG00000186867,QRFPR
9989,9606.ENSP00000377954,ENSG00000133706,LARS
9990,9606.ENSP00000377958,ENSG00000115484,CCT4
9991,9606.ENSP00000377969,ENSG00000125651,GTF2F1
9992,9606.ENSP00000378089,ENSG00000197696,NMB
9993,9606.ENSP00000378118,ENSG00000108700,CCL8
9994,9606.ENSP00000378130,ENSG00000205403,CFI
9995,9606.ENSP00000378145,ENSG00000005059,MCUB
9996,9606.ENSP00000378152,ENSG00000166971,AKTIP
9997,9606.ENSP00000378160,ENSG00000109475,RPL34
9998,9606.ENSP00000378161,ENSG00000170634,ACYP2
9999,9606.ENSP00000378165,ENSG00000010244,ZNF207
10000,9606.ENSP00000378181,ENSG00000166164,BRD7
10001,9606.ENSP00000378191,ENSG00000164022,AIMP1
10002,9606.ENSP00000378201,,
10003,9606.ENSP00000378254,ENSG00000149499,EML3
10004,9606.ENSP00000378260,ENSG00000101901,ALG13
10005,9606.ENSP00000378288,ENSG00000140795,MYLK3
10006,9606.ENSP00000378295,ENSG00000149503,INCENP
10007,9606.ENSP00000378306,ENSG00000107758,PPP3CB
10008,9606.ENSP00000378307,ENSG00000163939,PBRM1
10009,9606.ENSP00000378313,ENSG00000167994,RAB3IL1
10010,9606.ENSP00000378323,ENSG00000138814,PPP3CA
10011,9606.ENSP00000378324,ENSG00000140403,DNAJA4
10012,9606.ENSP00000378326,ENSG00000188372,ZP3
10013,9606.ENSP00000378332,ENSG00000140682,TGFB1I1
10014,9606.ENSP00000378338,ENSG00000108262,GIT1
10015,9606.ENSP00000378349,ENSG00000117906,RCN2
10016,9606.ENSP00000378350,ENSG00000094880,CDC23
10017,9606.ENSP00000378356,ENSG00000112984,KIF20A
10018,9606.ENSP00000378359,ENSG00000172955,ADH6
10019,9606.ENSP00000378360,ENSG00000149476,TKFC
10020,9606.ENSP00000378364,ENSG00000110911,SLC11A2
10021,9606.ENSP00000378367,ENSG00000169752,NRG4
10022,9606.ENSP00000378368,ENSG00000132589,FLOT2
10023,9606.ENSP00000378394,ENSG00000197746,PSAP
10024,9606.ENSP00000378400,ENSG00000050405,LIMA1
10025,9606.ENSP00000378414,ENSG00000066117,SMARCD1
10026,9606.ENSP00000378451,ENSG00000043143,JADE2
10027,9606.ENSP00000378485,ENSG00000007264,MATK
10028,9606.ENSP00000378492,ENSG00000164082,GRM2
10029,9606.ENSP00000378504,ENSG00000147206,NXF3
10030,9606.ENSP00000378505,ENSG00000179335,CLK3
10031,9606.ENSP00000378516,ENSG00000172772,OR10W1
10032,9606.ENSP00000378517,ENSG00000118785,SPP1
10033,9606.ENSP00000378529,ENSG00000105325,FZR1
10034,9606.ENSP00000378578,ENSG00000172493,AFF1
10035,9606.ENSP00000378588,ENSG00000100575,TIMM9
10036,9606.ENSP00000378611,ENSG00000138639,ARHGAP24
10037,9606.ENSP00000378624,ENSG00000148634,HERC4
10038,9606.ENSP00000378635,ENSG00000102385,DRP2
10039,9606.ENSP00000378699,ENSG00000170312,CDK1
10040,9606.ENSP00000378720,ENSG00000126777,KTN1
10041,9606.ENSP00000378735,ENSG00000116675,DNAJC6
10042,9606.ENSP00000378736,ENSG00000241258,CRCP
10043,9606.ENSP00000378782,ENSG00000103485,QPRT
10044,9606.ENSP00000378784,ENSG00000129292,PHF20L1
10045,9606.ENSP00000378845,ENSG00000213658,LAT
10046,9606.ENSP00000378851,ENSG00000168175,MAPK1IP1L
10047,9606.ENSP00000378857,ENSG00000178252,WDR6
10048,9606.ENSP00000378887,ENSG00000109016,DHRS7B
10049,9606.ENSP00000378890,ENSG00000131979,GCH1
10050,9606.ENSP00000378897,ENSG00000188611,ASAH2
10051,9606.ENSP00000378917,ENSG00000168488,ATXN2L
10052,9606.ENSP00000378920,ENSG00000225697,SLC26A6
10053,9606.ENSP00000378957,ENSG00000166482,MFAP4
10054,9606.ENSP00000378965,ENSG00000172164,SNTB1
10055,9606.ENSP00000379032,ENSG00000151348,EXT2
10056,9606.ENSP00000379042,ENSG00000197930,ERO1A
10057,9606.ENSP00000379051,ENSG00000146676,PURB
10058,9606.ENSP00000379057,ENSG00000177427,MIEF2
10059,9606.ENSP00000379065,ENSG00000104447,TRPS1
10060,9606.ENSP00000379086,ENSG00000128165,ADM2
10061,9606.ENSP00000379090,ENSG00000100239,PPP6R2
10062,9606.ENSP00000379092,ENSG00000174808,BTC
10063,9606.ENSP00000379098,ENSG00000058404,CAMK2B
10064,9606.ENSP00000379108,ENSG00000163738,MTHFD2L
10065,9606.ENSP00000379110,ENSG00000163739,CXCL1
10066,9606.ENSP00000379133,ENSG00000149089,APIP
10067,9606.ENSP00000379138,ENSG00000081051,AFP
10068,9606.ENSP00000379140,ENSG00000107562,CXCL12
10069,9606.ENSP00000379144,ENSG00000090905,TNRC6A
10070,9606.ENSP00000379156,ENSG00000133030,MPRIP
10071,9606.ENSP00000379157,ENSG00000153113,CAST
10072,9606.ENSP00000379203,ENSG00000155097,ATP6V1C1
10073,9606.ENSP00000379204,ENSG00000101144,BMP7
10074,9606.ENSP00000379213,ENSG00000087494,PTHLH
10075,9606.ENSP00000379217,ENSG00000103353,UBFD1
10076,9606.ENSP00000379228,ENSG00000002746,HECW1
10077,9606.ENSP00000379258,ENSG00000106571,GLI3
10078,9606.ENSP00000379330,ENSG00000101096,NFATC2
10079,9606.ENSP00000379339,ENSG00000213741,RPS29
10080,9606.ENSP00000379363,ENSG00000186446,ZNF501
10081,9606.ENSP00000379364,ENSG00000114978,MOB1A
10082,9606.ENSP00000379372,ENSG00000140307,GTF2A2
10083,9606.ENSP00000379377,ENSG00000140297,GCNT3
10084,9606.ENSP00000379401,ENSG00000109205,ODAM
10085,9606.ENSP00000379441,ENSG00000152409,JMY
10086,9606.ENSP00000379496,ENSG00000154678,PDE1C
10087,9606.ENSP00000379500,ENSG00000151116,UEVLD
10088,9606.ENSP00000379503,ENSG00000164951,PDP1
10089,9606.ENSP00000379514,ENSG00000078549,ADCYAP1R1
10090,9606.ENSP00000379566,ENSG00000204536,CCHCR1
10091,9606.ENSP00000379602,ENSG00000139190,VAMP1
10092,9606.ENSP00000379612,ENSG00000106052,TAX1BP1
10093,9606.ENSP00000379616,ENSG00000133392,MYH11
10094,9606.ENSP00000379658,ENSG00000139083,ETV6
10095,9606.ENSP00000379680,ENSG00000198951,NAGA
10096,9606.ENSP00000379701,ENSG00000164749,HNF4G
10097,9606.ENSP00000379704,ENSG00000100167,37865
10098,9606.ENSP00000379709,ENSG00000107863,ARHGAP21
10099,9606.ENSP00000379802,ENSG00000133805,AMPD3
10100,9606.ENSP00000379804,ENSG00000144645,OSBPL10
10101,9606.ENSP00000379823,ENSG00000169031,COL4A3
10102,9606.ENSP00000379834,ENSG00000173262,SLC2A14
10103,9606.ENSP00000379836,ENSG00000145740,SLC30A5
10104,9606.ENSP00000379839,ENSG00000159921,GNE
10105,9606.ENSP00000379847,ENSG00000166478,ZNF143
10106,9606.ENSP00000379866,ENSG00000081052,COL4A4
10107,9606.ENSP00000379888,ENSG00000142937,RPS8
10108,9606.ENSP00000379891,ENSG00000152056,AP1S3
10109,9606.ENSP00000379895,ENSG00000171766,GATM
10110,9606.ENSP00000379901,ENSG00000106460,TMEM106B
10111,9606.ENSP00000379908,ENSG00000003147,ICA1
10112,9606.ENSP00000379931,ENSG00000182247,UBE2E2
10113,9606.ENSP00000379964,ENSG00000115661,STK16
10114,9606.ENSP00000379999,ENSG00000126768,TIMM17B
10115,9606.ENSP00000380024,ENSG00000111653,ING4
10116,9606.ENSP00000380033,ENSG00000100201,DDX17
10117,9606.ENSP00000380066,ENSG00000104814,MAP4K1
10118,9606.ENSP00000380073,ENSG00000213928,IRF9
10119,9606.ENSP00000380129,ENSG00000168781,PPIP5K1
10120,9606.ENSP00000380150,ENSG00000198286,CARD11
10121,9606.ENSP00000380153,ENSG00000167332,OR51E2
10122,9606.ENSP00000380155,ENSG00000180785,OR51E1
10123,9606.ENSP00000380156,ENSG00000144713,RPL32
10124,9606.ENSP00000380157,ENSG00000164172,MOCS2
10125,9606.ENSP00000380177,ENSG00000233822,HIST1H2BN
10126,9606.ENSP00000380178,ENSG00000132388,UBE2G1
10127,9606.ENSP00000380184,ENSG00000158669,GPAT4
10128,9606.ENSP00000380193,ENSG00000129535,NRL
10129,9606.ENSP00000380227,ENSG00000115232,ITGA4
10130,9606.ENSP00000380247,ENSG00000196639,HRH1
10131,9606.ENSP00000380251,ENSG00000213965,NUDT19
10132,9606.ENSP00000380252,ENSG00000116044,NFE2L2
10133,9606.ENSP00000380256,ENSG00000162063,CCNF
10134,9606.ENSP00000380271,ENSG00000091428,RAPGEF4
10135,9606.ENSP00000380308,ENSG00000077380,DYNC1I2
10136,9606.ENSP00000380313,ENSG00000167965,MLST8
10137,9606.ENSP00000380318,,
10138,9606.ENSP00000380321,ENSG00000078246,TULP3
10139,9606.ENSP00000380334,ENSG00000100365,NCF4
10140,9606.ENSP00000380336,ENSG00000122692,SMU1
10141,9606.ENSP00000380349,ENSG00000092529,CAPN3
10142,9606.ENSP00000380378,ENSG00000007168,PAFAH1B1
10143,9606.ENSP00000380414,ENSG00000124795,DEK
10144,9606.ENSP00000380427,ENSG00000250151,ARPC4-TTLL3
10145,9606.ENSP00000380444,ENSG00000099331,MYO9B
10146,9606.ENSP00000380460,ENSG00000137055,PLAA
10147,9606.ENSP00000380494,ENSG00000116990,MYCL
10148,9606.ENSP00000380505,ENSG00000183091,NEB
10149,9606.ENSP00000380514,ENSG00000063854,HAGH
10150,9606.ENSP00000380552,ENSG00000214063,TSPAN4
10151,9606.ENSP00000380557,ENSG00000011243,AKAP8L
10152,9606.ENSP00000380598,ENSG00000188428,BLOC1S5
10153,9606.ENSP00000380602,ENSG00000144619,CNTN4
10154,9606.ENSP00000380603,ENSG00000176771,NCKAP5
10155,9606.ENSP00000380661,ENSG00000126001,CEP250
10156,9606.ENSP00000380702,ENSG00000214114,MYCBP
10157,9606.ENSP00000380718,ENSG00000153046,CDYL
10158,9606.ENSP00000380734,ENSG00000171262,FAM98B
10159,9606.ENSP00000380747,ENSG00000146842,TMEM209
10160,9606.ENSP00000380779,ENSG00000204852,TCTN1
10161,9606.ENSP00000380781,ENSG00000008441,NFIX
10162,9606.ENSP00000380785,ENSG00000095066,HOOK2
10163,9606.ENSP00000380793,ENSG00000214160,ALG3
10164,9606.ENSP00000380795,,
10165,9606.ENSP00000380824,ENSG00000186522,40422
10166,9606.ENSP00000380855,ENSG00000197646,PDCD1LG2
10167,9606.ENSP00000380869,ENSG00000129472,RAB2B
10168,9606.ENSP00000380876,ENSG00000076344,RGS11
10169,9606.ENSP00000380888,ENSG00000108510,MED13
10170,9606.ENSP00000380903,ENSG00000154134,ROBO3
10171,9606.ENSP00000380921,ENSG00000147010,SH3KBP1
10172,9606.ENSP00000380942,ENSG00000196914,ARHGEF12
10173,9606.ENSP00000380969,ENSG00000100296,THOC5
10174,9606.ENSP00000380998,ENSG00000131165,CHMP1A
10175,9606.ENSP00000381003,ENSG00000100154,TTC28
10176,9606.ENSP00000381008,ENSG00000181143,MUC16
10177,9606.ENSP00000381034,ENSG00000170677,SOCS6
10178,9606.ENSP00000381045,ENSG00000114062,UBE3A
10179,9606.ENSP00000381064,ENSG00000104613,INTS10
10180,9606.ENSP00000381066,ENSG00000076984,MAP2K7
10181,9606.ENSP00000381097,ENSG00000154928,EPHB1
10182,9606.ENSP00000381098,ENSG00000155974,GRIP1
10183,9606.ENSP00000381104,ENSG00000101337,TM9SF4
10184,9606.ENSP00000381105,ENSG00000214285,NPS
10185,9606.ENSP00000381129,ENSG00000125388,GRK4
10186,9606.ENSP00000381148,ENSG00000175215,CTDSP2
10187,9606.ENSP00000381167,ENSG00000187240,DYNC2H1
10188,9606.ENSP00000381184,,
10189,9606.ENSP00000381198,ENSG00000134444,KIAA1468
10190,9606.ENSP00000381206,ENSG00000139547,RDH16
10191,9606.ENSP00000381214,ENSG00000185304,RGPD2
10192,9606.ENSP00000381216,ENSG00000088247,KHSRP
10193,9606.ENSP00000381237,ENSG00000101294,HM13
10194,9606.ENSP00000381240,,
10195,9606.ENSP00000381250,ENSG00000175336,APOF
10196,9606.ENSP00000381253,ENSG00000187627,RGPD1
10197,9606.ENSP00000381273,ENSG00000244752,CRYBB2
10198,9606.ENSP00000381282,ENSG00000131871,SELENOS
10199,9606.ENSP00000381293,ENSG00000073969,NSF
10200,9606.ENSP00000381302,ENSG00000203805,PLPP4
10201,9606.ENSP00000381333,ENSG00000120088,CRHR1
10202,9606.ENSP00000381339,ENSG00000214415,GNAT3
10203,9606.ENSP00000381340,ENSG00000099998,GGT5
10204,9606.ENSP00000381377,ENSG00000250021,C15orf38-AP3S2
10205,9606.ENSP00000381412,ENSG00000070808,CAMK2A
10206,9606.ENSP00000381425,ENSG00000161647,MPP3
10207,9606.ENSP00000381490,ENSG00000161813,LARP4
10208,9606.ENSP00000381499,ENSG00000125813,PAX1
10209,9606.ENSP00000381504,ENSG00000101911,PRPS2
10210,9606.ENSP00000381549,ENSG00000114541,FRMD4B
10211,9606.ENSP00000381565,ENSG00000131504,DIAPH1
10212,9606.ENSP00000381567,ENSG00000144747,TMF1
10213,9606.ENSP00000381577,ENSG00000115464,USP34
10214,9606.ENSP00000381588,ENSG00000184012,TMPRSS2
10215,9606.ENSP00000381590,,
10216,9606.ENSP00000381599,ENSG00000157601,MX1
10217,9606.ENSP00000381607,ENSG00000084207,GSTP1
10218,9606.ENSP00000381634,ENSG00000111371,SLC38A1
10219,9606.ENSP00000381657,ENSG00000104885,DOT1L
10220,9606.ENSP00000381698,ENSG00000179526,SHARPIN
10221,9606.ENSP00000381717,ENSG00000131508,UBE2D2
10222,9606.ENSP00000381726,ENSG00000185686,PRAME
10223,9606.ENSP00000381739,ENSG00000061492,WNT8A
10224,9606.ENSP00000381740,ENSG00000041880,PARP3
10225,9606.ENSP00000381768,ENSG00000107736,CDH23
10226,9606.ENSP00000381793,ENSG00000106070,GRB10
10227,9606.ENSP00000381823,ENSG00000113615,SEC24A
10228,9606.ENSP00000381824,ENSG00000168061,SAC3D1
10229,9606.ENSP00000381840,ENSG00000139154,AEBP2
10230,9606.ENSP00000381856,ENSG00000214736,TOMM6
10231,9606.ENSP00000381891,ENSG00000157554,ERG
10232,9606.ENSP00000381932,ENSG00000157540,DYRK1A
10233,9606.ENSP00000381949,ENSG00000197467,COL13A1
10234,9606.ENSP00000381968,ENSG00000172296,SPTLC3
10235,9606.ENSP00000381992,ENSG00000122545,39326
10236,9606.ENSP00000382004,ENSG00000198561,CTNND1
10237,9606.ENSP00000382021,ENSG00000205629,LCMT1
10238,9606.ENSP00000382034,ENSG00000179344,HLA-DQB1
10239,9606.ENSP00000382058,ENSG00000113356,POLR3G
10240,9606.ENSP00000382064,ENSG00000134769,DTNA
10241,9606.ENSP00000382083,ENSG00000188517,COL25A1
10242,9606.ENSP00000382091,ENSG00000091542,ALKBH5
10243,9606.ENSP00000382104,ENSG00000142197,DOPEY2
10244,9606.ENSP00000382133,ENSG00000138346,DNA2
10245,9606.ENSP00000382177,ENSG00000197535,MYO5A
10246,9606.ENSP00000382178,ENSG00000139915,MDGA2
10247,9606.ENSP00000382204,ENSG00000171988,JMJD1C
10248,9606.ENSP00000382218,ENSG00000214941,ZSWIM7
10249,9606.ENSP00000382239,ENSG00000183808,RBM12B
10250,9606.ENSP00000382250,ENSG00000243927,MRPS6
10251,9606.ENSP00000382260,ENSG00000136267,DGKB
10252,9606.ENSP00000382269,ENSG00000092148,HECTD1
10253,9606.ENSP00000382271,ENSG00000103995,CEP152
10254,9606.ENSP00000382274,ENSG00000103226,NOMO3
10255,9606.ENSP00000382328,ENSG00000244754,N4BP2L2
10256,9606.ENSP00000382342,ENSG00000103222,ABCC1
10257,9606.ENSP00000382349,ENSG00000215009,ACSM4
10258,9606.ENSP00000382379,ENSG00000206560,ANKRD28
10259,9606.ENSP00000382390,ENSG00000215041,NEURL4
10260,9606.ENSP00000382392,ENSG00000111641,NOP2
10261,9606.ENSP00000382423,ENSG00000095015,MAP3K1
10262,9606.ENSP00000382434,ENSG00000188089,PLA2G4E
10263,9606.ENSP00000382492,ENSG00000157927,RADIL
10264,9606.ENSP00000382507,ENSG00000215114,UBXN2B
10265,9606.ENSP00000382544,ENSG00000206203,TSSK2
10266,9606.ENSP00000382595,ENSG00000128050,PAICS
10267,9606.ENSP00000382659,ENSG00000196689,TRPV1
10268,9606.ENSP00000382688,ENSG00000073614,KDM5A
10269,9606.ENSP00000382697,ENSG00000067900,ROCK1
10270,9606.ENSP00000382707,ENSG00000142089,IFITM3
10271,9606.ENSP00000382713,ENSG00000215218,UBE2QL1
10272,9606.ENSP00000382714,ENSG00000185201,IFITM2
10273,9606.ENSP00000382717,ENSG00000157796,WDR19
10274,9606.ENSP00000382770,ENSG00000215262,KCNU1
10275,9606.ENSP00000382779,ENSG00000085415,SEH1L
10276,9606.ENSP00000382791,ENSG00000171189,GRIK1
10277,9606.ENSP00000382840,ENSG00000215301,DDX3X
10278,9606.ENSP00000382863,ENSG00000100888,CHD8
10279,9606.ENSP00000382895,ENSG00000092200,RPGRIP1
10280,9606.ENSP00000382982,ENSG00000198033,TUBA3C
10281,9606.ENSP00000383023,ENSG00000215375,MYL5
10282,9606.ENSP00000383042,ENSG00000004487,KDM1A
10283,9606.ENSP00000383059,ENSG00000134884,ARGLU1
10284,9606.ENSP00000383145,ENSG00000198089,SFI1
10285,9606.ENSP00000383168,ENSG00000183570,PCBP3
10286,9606.ENSP00000383178,ENSG00000139734,DIAPH3
10287,9606.ENSP00000383199,ENSG00000049759,NEDD4L
10288,9606.ENSP00000383210,,
10289,9606.ENSP00000383234,ENSG00000141639,MAPK4
10290,9606.ENSP00000383295,ENSG00000172915,NBEA
10291,9606.ENSP00000383303,ENSG00000171587,DSCAM
10292,9606.ENSP00000383333,ENSG00000159256,MORC3
10293,9606.ENSP00000383365,ENSG00000184470,TXNRD2
10294,9606.ENSP00000383382,ENSG00000203618,GP1BB
10295,9606.ENSP00000383402,ENSG00000154845,PPP4R1
10296,9606.ENSP00000383558,ENSG00000215644,GCGR
10297,9606.ENSP00000383611,ENSG00000221978,CCNL2
10298,9606.ENSP00000383672,,
10299,9606.ENSP00000383690,ENSG00000009724,MASP2
10300,9606.ENSP00000383719,ENSG00000160087,UBE2J2
10301,9606.ENSP00000383737,ENSG00000185842,DNAH14
10302,9606.ENSP00000383820,ENSG00000198160,MIER1
10303,9606.ENSP00000383840,ENSG00000132763,MMACHC
10304,9606.ENSP00000383892,ENSG00000100109,TFIP11
10305,9606.ENSP00000383894,ENSG00000132031,MATN3
10306,9606.ENSP00000383911,ENSG00000134882,UBAC2
10307,9606.ENSP00000383986,ENSG00000164649,CDCA7L
10308,9606.ENSP00000384015,ENSG00000164828,SUN1
10309,9606.ENSP00000384018,ENSG00000196498,NCOR2
10310,9606.ENSP00000384026,ENSG00000149948,HMGA2
10311,9606.ENSP00000384048,ENSG00000157212,PAXIP1
10312,9606.ENSP00000384053,ENSG00000100368,CSF2RB
10313,9606.ENSP00000384084,ENSG00000138101,DTNB
10314,9606.ENSP00000384109,ENSG00000158290,CUL4B
10315,9606.ENSP00000384115,ENSG00000167077,MEI1
10316,9606.ENSP00000384169,ENSG00000163520,FBLN2
10317,9606.ENSP00000384179,ENSG00000169946,ZFPM2
10318,9606.ENSP00000384192,ENSG00000152689,RASGRP3
10319,9606.ENSP00000384193,ENSG00000175161,CADM2
10320,9606.ENSP00000384198,ENSG00000114933,INO80D
10321,9606.ENSP00000384211,ENSG00000068878,PSME4
10322,9606.ENSP00000384259,ENSG00000168397,ATG4B
10323,9606.ENSP00000384264,ENSG00000198515,CNGA1
10324,9606.ENSP00000384273,ENSG00000173039,RELA
10325,9606.ENSP00000384288,,
10326,9606.ENSP00000384296,ENSG00000243989,ACY1
10327,9606.ENSP00000384302,ENSG00000163811,WDR43
10328,9606.ENSP00000384330,ENSG00000133020,MYH8
10329,9606.ENSP00000384408,ENSG00000227345,PARG
10330,9606.ENSP00000384432,ENSG00000160223,ICOSLG
10331,9606.ENSP00000384442,ENSG00000008128,CDK11A
10332,9606.ENSP00000384474,ENSG00000242028,HYPK
10333,9606.ENSP00000384490,ENSG00000183741,CBX6
10334,9606.ENSP00000384496,,
10335,9606.ENSP00000384515,ENSG00000188677,PARVB
10336,9606.ENSP00000384534,ENSG00000185133,INPP5J
10337,9606.ENSP00000384551,ENSG00000122584,NXPH1
10338,9606.ENSP00000384554,ENSG00000184113,CLDN5
10339,9606.ENSP00000384563,ENSG00000182083,OR6B2
10340,9606.ENSP00000384573,ENSG00000188120,DAZ1
10341,9606.ENSP00000384582,ENSG00000164199,ADGRV1
10342,9606.ENSP00000384597,ENSG00000242441,GTF2A1L
10343,9606.ENSP00000384610,ENSG00000130653,PNPLA7
10344,9606.ENSP00000384625,ENSG00000087095,NLK
10345,9606.ENSP00000384651,ENSG00000100330,MTMR3
10346,9606.ENSP00000384665,ENSG00000064547,LPAR2
10347,9606.ENSP00000384675,ENSG00000115904,SOS1
10348,9606.ENSP00000384703,,
10349,9606.ENSP00000384708,ENSG00000170820,FSHR
10350,9606.ENSP00000384725,ENSG00000061455,PRDM6
10351,9606.ENSP00000384744,ENSG00000099958,DERL3
